"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.13702924874051e-171,1.32002767571883,0.467,0.273,7.82174075331513e-167,"T cells","CYFIP2"
1.65224302528782e-169,0.652935332706812,0.641,0.628,6.04737469685597e-165,"T cells","CYTH1"
4.50827513490451e-169,0.63851940637233,0.801,0.782,1.6500737821264e-164,"T cells","HSP90AA1"
9.86930418947827e-169,0.614731532031348,0.838,0.796,3.61226402639094e-164,"T cells","RPL7"
6.67880916015624e-168,1.45581878564636,0.4,0.239,2.44451094070879e-163,"T cells","PRKY"
2.65273339978437e-167,0.600204545227966,0.487,0.5,9.70926951655077e-163,"T cells","FXYD5"
4.69146435633456e-167,1.3015787547062,0.407,0.267,1.71712286906201e-162,"T cells","RBL2"
3.0250595762089e-166,0.964187612137796,0.487,0.388,1.10720205548822e-161,"T cells","DDX24"
2.17648618451617e-165,1.29569024936948,0.375,0.263,7.96615708394765e-161,"T cells","MCUB"
3.51899596344622e-165,0.938056475284527,0.444,0.375,1.28798771258095e-160,"T cells","SEMA4D"
4.2851421640633e-163,0.476136304414998,0.941,0.952,1.56840488346881e-158,"T cells","HLA-A"
1.71600119851986e-162,0.890613416826211,0.472,0.396,6.28073598670254e-158,"T cells","RPS4Y1"
2.11675724690953e-162,0.951848104428448,0.501,0.402,7.74754319941357e-158,"T cells","HINT1"
2.68632667623106e-162,1.42653380826979,0.44,0.257,9.8322242676733e-158,"T cells","ATP8A1"
4.93501134504112e-162,1.44177679107643,0.331,0.204,1.8062635023985e-157,"T cells","PSIP1"
4.10732044050673e-160,1.45549945696575,0.451,0.325,1.50332035442987e-155,"T cells","DUSP2"
6.58540678187491e-160,0.580927120375739,0.892,0.842,2.41032473623403e-155,"T cells","RPS13"
1.10687483869143e-159,0.593552840943953,0.665,0.641,4.0512725970945e-155,"T cells","COX7C"
1.4949829577483e-159,2.40663195915054,0.262,0.073,5.47178712365454e-155,"T cells","APBA2"
1.93259895000683e-159,1.38455194562172,0.374,0.247,7.07350541692002e-155,"T cells","LRRC8C"
6.32816134953294e-158,0.615391878290695,0.821,0.773,2.31617033554255e-153,"T cells","RPL35"
3.29889856961837e-157,1.36448839406637,0.44,0.253,1.20742986546602e-152,"T cells","PTPN4"
6.44678780427804e-156,1.00274342715528,0.369,0.332,2.3595888042438e-151,"T cells","PSMA1"
7.66215467735967e-156,1.74655620106853,0.284,0.146,2.80442523346041e-151,"T cells","TMEM63A"
1.67795973298126e-155,0.997954012457859,0.457,0.361,6.14150041868472e-151,"T cells","ADD3"
1.94644174865759e-155,1.24854779686564,0.494,0.316,7.12417144426166e-151,"T cells","CBLB"
2.64346660599182e-155,0.669927225461493,0.611,0.565,9.67535212459066e-151,"T cells","HLA-F"
2.26759261804273e-153,0.680819837913453,0.784,0.695,8.2996157412982e-149,"T cells","CD52"
7.11542581857168e-153,1.87862066508476,0.289,0.12,2.60431700385542e-148,"T cells","SEPTIN1"
5.31768178189281e-152,0.569665887031658,0.553,0.556,1.94632470899059e-147,"T cells","SF1"
5.84071093166082e-152,0.636354811987135,0.78,0.73,2.13775860809718e-147,"T cells","RPL22"
3.02359314548568e-150,0.525579121322945,0.452,0.521,1.10666532717921e-145,"T cells","ITGA4"
4.39451838919723e-150,1.34080587673545,0.341,0.22,1.60843767563008e-145,"T cells","C12orf57"
3.02963139134493e-148,1.73380289893408,0.337,0.165,1.10887538554616e-143,"T cells","RNF125"
3.11335732570705e-148,1.06290393702144,0.294,0.248,1.13951991478204e-143,"T cells","G3BP2"
1.20976831668794e-147,0.454929824930317,0.601,0.635,4.42787301590952e-143,"T cells","PRRC2C"
3.89577403281013e-147,1.81306849874102,0.274,0.136,1.42589225374884e-142,"T cells","ANKH"
4.08868276172453e-147,1.28462253370741,0.415,0.239,1.49649877761879e-142,"T cells","IL2RG"
4.95630263740015e-147,1.09106624920167,0.465,0.331,1.81405632831483e-142,"T cells","TUT4"
1.74433382361661e-146,0.602154584558817,0.608,0.605,6.38443622781914e-142,"T cells","STK4"
2.67796722813876e-146,0.675867073386613,0.201,0.29,9.80162785171066e-142,"T cells","DLEU1"
3.59196440752761e-146,0.573137636068891,0.531,0.532,1.31469489279918e-141,"T cells","SRSF2"
5.68458476843165e-146,0.8592662148088,0.466,0.396,2.08061487109367e-141,"T cells","SNHG8"
1.20831172103152e-145,0.657859438532494,0.473,0.451,4.42254173014747e-141,"T cells","ARHGEF1"
1.34423940146896e-145,0.595524390662153,0.783,0.742,4.92005063331653e-141,"T cells","EEF1G"
3.81263938388195e-145,0.695843684638195,0.48,0.444,1.39546414089463e-140,"T cells","CD48"
1.19150246324452e-144,0.674249895423456,0.791,0.725,4.36101816572128e-140,"T cells","ZBTB20"
1.22084215292475e-144,0.667961071870023,0.483,0.448,4.46840436391988e-140,"T cells","EIF4A2"
1.94035512963839e-144,0.567696494758146,0.44,0.452,7.10189380998946e-140,"T cells","SEPTIN9"
6.63664294785287e-144,0.480033087641531,0.41,0.45,2.42907768534363e-139,"T cells","FAM118A"
7.06624623250205e-144,0.660784739035037,0.497,0.507,2.58631678355808e-139,"T cells","BTG2"
1.56774448272976e-143,0.674904692609998,0.456,0.476,5.73810158123921e-139,"T cells","TGFBR2"
4.19411201554569e-143,0.5459197689387,0.902,0.86,1.53508693880988e-138,"T cells","RPL26"
6.13929231877431e-143,0.763172403568805,0.513,0.461,2.24704238159459e-138,"T cells","EPC1"
1.25348431250831e-142,0.66333948848202,0.553,0.514,4.58787793221166e-138,"T cells","HSP90AB1"
4.77889600922666e-142,0.56684374607969,0.679,0.66,1.74912372833705e-137,"T cells","MYL12A"
7.14264782733563e-142,0.442455271414318,0.566,0.593,2.61428053128311e-137,"T cells","SF3B1"
1.43500947587951e-141,0.952769603495028,0.372,0.298,5.2522781826666e-137,"T cells","SOD1"
5.10680725908645e-141,0.781025152536739,0.626,0.566,1.86914252489823e-136,"T cells","PARP8"
1.31202199541016e-140,0.530954040428344,0.543,0.549,4.80213170540071e-136,"T cells","RPL36AL"
2.15935201818883e-140,0.570036991296122,0.622,0.621,7.90344432177292e-136,"T cells","CHD2"
1.31119584740614e-139,1.34384283784818,0.35,0.225,4.79910792109122e-135,"T cells","SPTAN1"
1.57497761616657e-138,0.73068879785312,0.383,0.358,5.76457557293127e-134,"T cells","COMMD6"
1.35858245723895e-137,0.461654368644473,0.533,0.565,4.97254765174027e-133,"T cells","ARGLU1"
1.37473546327285e-137,0.355283955651292,0.999,0.999,5.03166926912495e-133,"T cells","MT-CYB"
1.4056095491944e-137,0.545306443297854,0.523,0.522,5.14467151100643e-133,"T cells","CIRBP"
3.16546129333631e-137,0.549526752913478,0.585,0.605,1.15859048797402e-132,"T cells","GNAS"
2.2506563360006e-136,1.17775453482463,0.349,0.274,8.23762725539578e-132,"T cells","LINC00513"
3.04656084705922e-136,0.572539972149577,0.675,0.665,1.11507173563214e-131,"T cells","FNBP1"
3.37559217162309e-136,1.23714890688356,0.343,0.255,1.23550049073577e-131,"T cells","MDFIC"
6.55717607648904e-136,1.57071472459903,0.272,0.145,2.39999201575575e-131,"T cells","SNRPN"
6.69453086226862e-136,0.685490023494074,0.451,0.434,2.45026524089894e-131,"T cells","STK38"
2.57420296378769e-135,1.29805658364816,0.324,0.22,9.42184026775932e-131,"T cells","IL6ST"
2.7891342173372e-135,0.84443852754308,0.416,0.37,1.02085101488759e-130,"T cells","KAT6A"
3.51735839872607e-135,0.68688406015367,0.377,0.358,1.28738834751773e-130,"T cells","SRSF10"
3.78242403378209e-135,0.885277916517609,0.355,0.302,1.38440502060458e-130,"T cells","PPDPF"
3.96706612322175e-135,1.02584871317328,0.371,0.293,1.45198587176039e-130,"T cells","GCC2"
8.49294697912087e-135,1.07384555111245,0.397,0.299,3.10850352382803e-130,"T cells","NLRC5"
9.61960625393966e-135,0.615267385778145,0.35,0.36,3.52087208500446e-130,"T cells","PTGES3"
9.92966670753482e-135,0.355860007073801,0.664,0.715,3.63435731162482e-130,"T cells","SRSF5"
3.66541617928313e-134,0.882297301183123,0.383,0.328,1.34157897577942e-129,"T cells","CYLD"
4.95352695153445e-134,0.498052541847915,0.485,0.496,1.81304039953112e-129,"T cells","BTF3"
6.35383855116271e-134,0.868429429859686,0.487,0.408,2.32556844811106e-129,"T cells","RASA2"
8.21249873694006e-134,1.33795050704264,0.313,0.201,3.00585666270743e-129,"T cells","TMEM243"
1.72687332173831e-133,1.39413786786763,0.353,0.285,6.32052904489438e-129,"T cells","FHIT"
1.28641667847111e-132,0.692930654557023,0.572,0.524,4.70841368487212e-128,"T cells","PIP4K2A"
1.58678998493206e-132,0.774726006069373,0.536,0.465,5.80781002384985e-128,"T cells","PCNX1"
1.89980491156525e-132,0.572547585935008,0.426,0.425,6.95347595681997e-128,"T cells","EIF3F"
2.31897988082661e-132,0.934765418133359,0.342,0.283,8.48769826181347e-128,"T cells","MZT2B"
1.11699334866558e-131,0.990387848306285,0.387,0.313,4.0883073554509e-127,"T cells","SUCLG2"
1.35971390613295e-131,0.713664650504712,0.528,0.48,4.9766888678372e-127,"T cells","SORL1"
6.32050374792636e-131,0.440229460384961,0.472,0.495,2.31336757677853e-126,"T cells","HNRNPDL"
7.50250721658176e-131,1.72065248663978,0.265,0.143,2.74599266634109e-126,"T cells","GPRIN3"
1.09361268323037e-130,0.460794033482795,0.578,0.606,4.00273178189148e-126,"T cells","SRSF11"
1.86711581392309e-130,1.74458961858859,0.27,0.14,6.83383059053991e-126,"T cells","PCNX2"
5.43812997575109e-130,0.478303172957725,0.507,0.531,1.99040995242466e-125,"T cells","TMA7"
1.41810620868115e-129,0.812797272294018,0.384,0.334,5.19041053439388e-125,"T cells","VAMP2"
1.6644808120465e-129,1.74519172746776,0.281,0.143,6.09216622017139e-125,"T cells","SUPT3H"
6.65167008110401e-129,0.71868758733366,0.595,0.575,2.43457776638488e-124,"T cells","LINC01619"
1.05401457673269e-128,1.05803755147454,0.44,0.324,3.85779875229933e-124,"T cells","MSI2"
1.81743775623203e-128,0.776934023857394,0.459,0.409,6.65200393158485e-124,"T cells","FAM107B"
2.34583895982616e-128,1.17577660010399,0.308,0.23,8.58600517685971e-124,"T cells","STAT5B"
2.61679783879281e-128,0.32054504193085,0.331,0.392,9.57774176976555e-124,"T cells","EIF4B"
7.51084575607484e-128,0.465970512952456,0.67,0.674,2.74904465518095e-123,"T cells","HNRNPA1"
2.23426590268613e-127,1.19908157115254,0.372,0.155,8.1776366304215e-123,"T cells","CD7"
3.39839622125042e-127,0.577806942828161,0.421,0.417,1.24384700093987e-122,"T cells","COX6C"
5.33688335886759e-127,0.53369681157154,0.373,0.386,1.95335267817913e-122,"T cells","ARL6IP5"
5.82622610482322e-127,0.441286897376514,0.305,0.34,2.13245701662635e-122,"T cells","ANP32B"
6.62675947096776e-127,0.368728406965882,0.556,0.609,2.42546023396891e-122,"T cells","FUS"
1.74716185799069e-126,1.13113109239721,0.367,0.269,6.39478711643173e-122,"T cells","PIK3R1"
2.2796012703522e-126,0.84712481998677,0.338,0.311,8.3435686096161e-122,"T cells","CORO7"
2.33461876131262e-126,0.355404142291316,0.614,0.668,8.54493812828033e-122,"T cells","DDX17"
2.5735589331812e-126,0.507083057980312,0.894,0.853,9.41948305133651e-122,"T cells","RPL23"
3.15664507434887e-126,0.988563945000379,0.301,0.255,1.15536366366243e-121,"T cells","SNHG14"
3.33473086276956e-126,0.363156529599648,0.564,0.633,1.22054484308229e-121,"T cells","LINC01578"
3.46726159658798e-126,0.4747606922962,0.474,0.549,1.26905241696717e-121,"T cells","TGFB1"
3.48028339497181e-126,1.09598048777695,0.271,0.209,1.27381852539363e-121,"T cells","CHD3"
6.1490186444996e-126,0.44676916621934,0.537,0.563,2.2506023140733e-121,"T cells","HNRNPH1"
8.35018851189714e-125,0.742805795982547,0.389,0.349,3.05625249723947e-120,"T cells","SUN2"
2.02831173446812e-124,0.330993454378324,0.326,0.385,7.42382377932678e-120,"T cells","EIF3E"
2.28456169533282e-124,0.511923541164388,0.53,0.538,8.36172426108764e-120,"T cells","SNHG5"
3.25537352098117e-124,0.481407945262088,0.516,0.537,1.19149926241432e-119,"T cells","HERC1"
3.62615621024666e-124,0.501360758196489,0.796,0.769,1.32720943451238e-119,"T cells","RACK1"
1.62989140619104e-123,0.371498698897271,0.572,0.631,5.96556553579981e-119,"T cells","N4BP2L2"
2.19773962488284e-123,0.804884194340402,0.31,0.278,8.04394680103369e-119,"T cells","SNHG29"
3.42338080871801e-122,0.57995406397613,0.331,0.34,1.25299160979888e-117,"T cells","OST4"
5.58015857617641e-122,0.888415943217698,0.507,0.41,2.04239384046633e-117,"T cells","FOXO1"
1.0354642275598e-121,0.760791387922639,0.478,0.429,3.78990261929162e-117,"T cells","CEP85L"
1.14193430958129e-121,1.37563043424275,0.373,0.219,4.17959376649848e-117,"T cells","PPP1R16B"
2.07746684250237e-121,1.00963605721409,0.349,0.275,7.60373639024294e-117,"T cells","NOP58"
4.18014833635847e-121,0.54551829217264,0.507,0.508,1.52997609259056e-116,"T cells","NKTR"
6.97402559713558e-121,0.40972895333513,0.559,0.6,2.55256310880759e-116,"T cells","KANSL1"
1.07224991092741e-120,0.579603413949068,0.399,0.409,3.92454189898541e-116,"T cells","SMARCA2"
1.40473527190599e-120,0.921130451092345,0.454,0.352,5.14147156870312e-116,"T cells","STK17A"
4.52770222742696e-120,1.29331678247836,0.306,0.198,1.65718429226054e-115,"T cells","KIF2A"
4.68522606260622e-120,1.85802256731608,0.25,0.101,1.7148395911745e-115,"T cells","SPTBN1"
6.78312584456099e-120,0.375087312259375,0.391,0.439,2.48269189036777e-115,"T cells","XRCC5"
1.02170055212504e-119,0.539932898957311,0.394,0.41,3.73952619083286e-115,"T cells","TNRC6A"
1.92238262665079e-119,1.63036206572832,0.28,0.14,7.03611265180454e-115,"T cells","ODF2L"
2.48086759998252e-119,0.733265876615566,0.267,0.261,9.08022350269603e-115,"T cells","GIMAP4"
3.67876597852722e-119,0.442723390714072,0.429,0.452,1.34646513580075e-114,"T cells","SRP14"
7.59382197206312e-119,0.636685987783831,0.428,0.409,2.77941477999482e-114,"T cells","RBMX"
1.25591533125377e-118,1.53808220003863,0.292,0.105,4.59677570392192e-114,"T cells","ZAP70"
1.56082404542094e-118,1.7601519765639,0.252,0.113,5.71277208864519e-114,"T cells","SLFN5"
2.26656974550572e-118,0.390157502225231,0.381,0.42,8.2958719255255e-114,"T cells","ARHGAP45"
2.45634922926307e-118,0.295301404322276,0.262,0.322,8.99048381402576e-114,"T cells","NDUFS5"
3.99421411730668e-118,0.669516649453997,0.429,0.428,1.46192230907542e-113,"T cells","POLR2A"
5.62649351516402e-118,0.640143318952457,0.333,0.325,2.05935289148518e-113,"T cells","APRT"
7.16393025724525e-118,0.598514178136941,0.344,0.353,2.62207011345433e-113,"T cells","DYNLT1"
1.24116725311744e-117,0.86770940853567,0.436,0.359,4.54279626313514e-113,"T cells","SEPTIN6"
1.96215429309749e-117,0.682325941644337,0.358,0.345,7.18168092816613e-113,"T cells","TPR"
2.55179071570516e-117,0.502958696881165,0.343,0.358,9.33980919855245e-113,"T cells","ATP6V1G1"
2.6415687051419e-117,0.250275847973042,0.383,0.46,9.66840561768986e-113,"T cells","EIF3H"
5.64481714867291e-117,1.18011033403588,0.266,0.198,2.06605952458577e-112,"T cells","PTGER4"
1.32166698951832e-116,0.353258443361384,0.503,0.555,4.83743334833599e-112,"T cells","PNISR"
1.93172989270487e-116,0.822323449456355,0.344,0.294,7.07032458028911e-112,"T cells","CDC42SE1"
2.58334331680858e-116,0.952800338517035,0.333,0.267,9.45529487385109e-112,"T cells","RESF1"
4.34019767061862e-116,0.465260682128614,0.349,0.396,1.58855574942312e-111,"T cells","MAN2A1"
5.26092416183954e-116,0.958725099767292,0.354,0.306,1.92555085247489e-111,"T cells","FKBP5"
2.87313939658677e-115,0.285269548918805,0.255,0.312,1.05159775054472e-110,"T cells","EID1"
4.39276096157666e-115,0.969479846897012,0.518,0.39,1.60779443954667e-110,"T cells","SMYD3"
5.50834236385615e-115,0.446388330745322,0.344,0.365,2.01610838859499e-110,"T cells","SSR2"
7.51743819328291e-115,0.257099405469013,0.302,0.373,2.75145755312348e-110,"T cells","C11orf58"
1.43788138397699e-114,0.747888393562856,0.254,0.24,5.26278965349417e-110,"T cells","TOMM20"
2.28782775987585e-114,0.96803294281649,0.252,0.215,8.37367838392161e-110,"T cells","TOB1"
6.38491203692777e-114,0.499234450137716,0.445,0.453,2.33694165463593e-109,"T cells","PRPF4B"
9.10809288617598e-114,0.705483600108657,0.372,0.347,3.33365307726927e-109,"T cells","TTC3"
1.19594216041934e-113,0.482102703532616,0.426,0.463,4.37726790135082e-109,"T cells","STAT3"
1.19738217756628e-113,0.473123991735923,0.685,0.679,4.38253850811033e-109,"T cells","ITM2B"
1.25701491097242e-113,1.11347593207874,0.339,0.23,4.60080027565017e-109,"T cells","HIST1H4C"
2.17334760528349e-113,0.48532748906585,0.464,0.49,7.95466957009811e-109,"T cells","GLG1"
3.78615895331311e-113,0.569141687827983,0.327,0.336,1.38577203850213e-108,"T cells","HP1BP3"
5.58139084387097e-113,1.05205893330649,0.525,0.36,2.04284486276521e-108,"T cells","ZNF331"
5.82407308804475e-113,1.51371449025112,0.266,0.154,2.13166899095526e-108,"T cells","AC026979.2"
7.56160552199613e-113,0.827123879864138,0.413,0.35,2.7676232371058e-108,"T cells","AP001011.1"
8.21374641423187e-113,1.32614883743147,0.323,0.189,3.00631332507301e-108,"T cells","LINC01138"
2.21491672914986e-112,0.454895162272111,0.51,0.541,8.10681672036141e-108,"T cells","PLCL2"
2.58121041357653e-112,1.01081732864655,0.326,0.262,9.44748823473145e-108,"T cells","CRYBG1"
4.58400695025669e-112,0.873686205676642,0.347,0.287,1.67779238386345e-107,"T cells","MIF"
4.81379772152736e-112,0.688039631945775,0.27,0.261,1.76189810405623e-107,"T cells","HMGN1"
1.00957923324692e-111,1.549627909339,0.255,0.138,3.69516095160704e-107,"T cells","SFI1"
1.0810240818936e-111,0.295782293560974,0.346,0.412,3.95665624213875e-107,"T cells","ZNF638"
1.36489827368011e-111,0.383883408132551,0.905,0.925,4.99566417149658e-107,"T cells","DDX5"
1.84660689093475e-111,0.438904506184397,0.728,0.736,6.75876588151029e-107,"T cells","ARHGDIB"
3.90389550864156e-111,0.402191778689346,0.504,0.534,1.4288647951179e-106,"T cells","EIF3K"
4.649917521486e-111,1.10259292448584,0.369,0.239,1.70191631203909e-106,"T cells","TBC1D10C"
4.77063792329068e-111,0.421596985075567,0.447,0.474,1.74610118630362e-106,"T cells","CHCHD2"
8.21755500886953e-111,0.318882772877148,0.498,0.56,3.00770730879634e-106,"T cells","UBAC2"
8.31200189129386e-111,0.826477975539769,0.275,0.266,3.04227581223247e-106,"T cells","HOOK2"
1.25328340930276e-110,0.871356756853616,0.312,0.261,4.58714260638901e-106,"T cells","UBALD2"
1.93504551394279e-110,1.59687549339618,0.291,0.117,7.08246008558199e-106,"T cells","NCALD"
1.94479745135828e-110,0.522621545142672,0.298,0.315,7.11815315171645e-106,"T cells","HNRNPUL1"
3.67794779309565e-110,1.44380340380343,0.332,0.155,1.34616567175094e-105,"T cells","TENT5C"
4.60141468150136e-110,0.690176649217617,0.385,0.36,1.68416378757631e-105,"T cells","NSD3"
4.84724164759028e-110,0.276769070347463,0.477,0.544,1.77413891543452e-105,"T cells","ZFAS1"
6.29330176990612e-110,0.526788648159277,0.327,0.342,2.30341138080334e-105,"T cells","ZRANB2"
6.41612502787477e-110,0.722852514282309,0.31,0.281,2.34836592145245e-105,"T cells","DAD1"
8.08544596368108e-110,1.13246304106182,0.353,0.24,2.95935407716691e-105,"T cells","EMB"
1.74126421332515e-109,0.275393344135774,0.316,0.374,6.37320114719137e-105,"T cells","SERBP1"
2.16204013469527e-109,1.06444470565677,0.296,0.225,7.91328309699817e-105,"T cells","URI1"
2.78786400486277e-109,0.680093612683953,0.623,0.57,1.02038610441982e-104,"T cells","EZR"
9.31855177324273e-109,0.765964146897085,0.391,0.352,3.41068313452457e-104,"T cells","MPHOSPH8"
1.14885749311735e-108,0.549139449734861,0.342,0.351,4.20493331055881e-104,"T cells","DDX18"
1.22541834365754e-108,0.745894327548239,0.43,0.374,4.48515367962097e-104,"T cells","CCDC88C"
1.37808963442663e-108,0.568642009673024,0.468,0.465,5.04394587096491e-104,"T cells","MACF1"
1.39433072012012e-108,0.56112620221043,0.496,0.498,5.10338986871165e-104,"T cells","CDKAL1"
1.47105792644853e-108,0.792325417377025,0.29,0.275,5.38421911659425e-104,"T cells","KLF3"
1.56091142410288e-108,0.333607970536401,0.679,0.718,5.71309190335895e-104,"T cells","SON"
3.21125367443181e-108,1.03150888552595,0.286,0.222,1.17535095737879e-103,"T cells","SNHG25"
4.6354705952968e-108,0.836545086491873,0.267,0.238,1.69662859258458e-103,"T cells","HSPE1"
5.20150295273898e-108,0.972805102645565,0.356,0.269,1.90380209573199e-103,"T cells","SYNRG"
8.19691323437767e-108,1.04216378899704,0.422,0.302,3.00015221291457e-103,"T cells","ARID5B"
1.05795127751758e-107,0.990267283291552,0.308,0.236,3.8722074708421e-103,"T cells","BTN3A2"
1.15436543593994e-107,0.793436946776784,0.418,0.355,4.22509293208379e-103,"T cells","PRMT2"
1.26010376207456e-107,0.609618061746731,0.273,0.271,4.61210577956909e-103,"T cells","RAN"
1.45982315588606e-107,1.0595215093186,0.304,0.234,5.34309873285859e-103,"T cells","RFTN1"
1.88934517399308e-107,0.415977091783231,0.51,0.53,6.91519227133207e-103,"T cells","MYL12B"
